1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,HS6,HS6 ID
0.528631938,0.590344362,0.451103776,0.329098816,0.496887454,0.595459015,0.910239299,0.460481513,0.247540774,0.497623174,0.459560684,0.407965441,0.360457141,0.540920629,0.703560778,0.998420441,1.016606713,0.50529306,0.595298555,0.631603909,0.932469839,0.750852217,0.953235021,0.966575186,0.942544457,0.926760756,0.971650526,"Flat rolled iron or non-alloy steel, coated chromium/oxides, w> 600 mm",721050
0.984753806,0.611009867,0.575181657,0.162885203,-0.096951081,-0.331546316,-0.273462355,-0.236560325,-0.484091893,-0.37578223,-0.326139098,-0.435182761,-0.637071156,-0.74047133,-0.838933599,-0.793816889,-0.916038319,-0.870426437,-0.875987756,-0.966193265,-0.960777036,-1.188802359,-1.227935339,-0.983043481,-0.957872481,-0.78114088,-1.025662861,"Flat rolled iron or non-alloy steel, coated with aluminium, width>600mm",721060
0.794437476,0.490614588,0.239413621,0.176199075,0.210791258,0.221585478,0.170969773,0.230848174,0.195700259,0.278504762,0.244178892,0.192829892,0.104245672,0.16882525,0.153410403,0.151505129,0.086466171,0.161216879,0.226495544,0.229923759,0.109771177,0.176188946,0.256955093,0.132433875,0.275396733,0.325916098,0.437575766,"Flat rolled iron or non-alloy steel, painted/plastic coated,width>600mm",721070
,,,,,,,,,,-0.048543229,-0.087749116,-0.197333349,-0.188134178,-0.296811529,-0.019446486,0.068617097,-0.007930082,0.139432293,0.113195291,0.162582648,0.087718475,-0.077443247,0.203150476,0.285507732,0.096907196,-0.060402505,"Flat rolled iron or non-alloy steel, clad/plated/coated, w >600mm, nes",721090
,,,,,,,,,,,,0.839662182,0.52766601,0.571600624,0.434662552,0.868286604,0.81094504,0.599113407,,,,0.590852618,0.877507732,0.517791781,0.14691381,0.084599938,"Hot rolled iron or non-alloy steel, w <600mm, t<3mm myp275/t>3mm myp355",721119
,,,,,,,,,,,0.499732069,0.495149435,0.592035352,0.475141492,0.70805424,0.468917114,0.562111855,0.886344186,0.948146176,0.639618062,0.698009196,0.884841174,1.002355461,1.169283155,1.044616994,0.801416972,"Hot rolled iron or non-alloy steel, width <600mm, t >4.75mm, unclad nes",721122
0.430639228,0.366228702,0.567730227,0.591783538,0.261402559,0.07024516,0.145845036,0.175960187,0.270573814,0.276881541,-0.077801459,-0.204989009,-0.107347197,0.225138742,0.552007997,0.367783114,0.046960912,0.571769908,0.46757334,0.699410978,0.568863633,0.605911603,0.919706002,0.881809838,1.145709708,0.835874593,0.529101708,"Hot rolled iron or non-alloy steel, width <600mm unclad, nes",721129
0.781711712,,,,,,,,,,,,,,,,,,,,,,,,,,,"Cold rolled iron or non-alloy steel, width <600mm, <3mm-myp275, >3mm-35",721130
0.549378342,0.676367586,0.836392156,0.822598629,0.907358721,0.777509677,0.904222299,0.962918427,0.967864527,1.011309754,0.774442402,0.821485425,0.812301336,0.930093328,0.975322703,1.082228605,0.976526554,0.914012805,1.039773503,1.231798026,1.123585158,1.139600606,0.990051067,0.919051373,0.907813079,0.995353485,0.89650036,"Flat rolled iron or non-alloy steel, width <600mm, unclad, <0.25% C, ne",721141
,,,,,,,,,1.071911298,1.018721572,0.896935985,0.598063292,,,,,,0.803022783,0.987029602,1.436470179,1.691497544,1.57415543,,,,,"Flat rolled iron or non-alloy steel, width <600mm, unclad, nes",721149
,,,,,,,,,,,,0.220025472,0.051156648,0.255017813,,,,,,,,,,,,,"Flat rolled iron or non-alloy steel, width <600mm, unclad, nes",721190
,,,0.223085824,0.207112005,0.230902492,0.266659569,0.437335987,0.626793996,0.462961271,0.394734067,0.368845005,0.519582087,0.637884658,0.597739368,0.573407291,0.296699851,0.354659708,0.454931376,0.367919419,0.247052616,0.341206214,0.180490957,0.245069438,0.162544708,0.079810216,0.036733849,"Flat rolled iron or non-alloy steel, <600mm, coated with zinc, nes",721230
0.93171098,0.721187517,0.674951088,,0.643822352,0.757081435,0.397705579,0.480746275,0.508447573,0.397724926,0.40881153,0.253362697,0.20285938,0.240048141,0.492124449,0.512083046,0.665472855,0.591890992,0.65533671,0.602652957,0.567123548,0.518355083,0.559459683,0.560245139,0.534324796,0.633224462,0.583267307,"Flat rolled iron or non-alloy steel, <600mm, painted/plastic coated",721240
,,,,,,,,,,0.592065815,0.730412854,0.851262603,0.596637829,0.65976719,0.723019928,0.850833206,0.656705743,0.564449175,0.472357255,0.871749541,1.036998914,1.199154277,0.883927321,0.539418974,0.482003899,0.786814991,"Flat rolled iron or non-alloy steel, <600mm, plated/coated, nes",721250
-0.683836984,-1.002173036,-0.958491035,-0.645054365,-0.761353241,-0.884772837,,,,-0.698260967,-0.724365622,-0.651042776,-0.427772144,-0.250843798,-0.151652593,-0.061452608,-0.154074165,-0.194456877,-0.287059206,-0.255412148,-0.430538817,-0.228931856,-0.365949837,-0.320119917,-0.339967198,-0.09434576,-0.53628713,Hot rolled bar/rod grooved iron or non-alloy steel in irregular coils,721310
-0.111993156,,,,,,,,,-0.144494753,0.168098841,0.429603012,-0.024507749,-0.008031492,-0.216285177,-0.130170415,-0.249692366,-0.468627915,-0.030076607,0.066337429,0.208083731,0.548550277,0.722266087,0.875888731,0.763077546,0.211739479,0.171146711,"Hot rolled bar/rod, irregular coils,free cutting stee",721320
-0.145589033,-0.091943726,-0.094848942,-0.073647098,0.012012002,-0.232242214,-0.037932524,-0.069459442,-0.000139104,-0.080934166,-0.014508497,-0.000790586,-0.130203609,-0.33790401,-0.388322257,-0.10790215,-0.133672795,-0.104039097,-0.017004456,-0.158192422,-0.254701456,-0.250990313,0.001619482,-0.06143288,-0.131951784,-0.257002927,-0.819754335,"Hot rolled bar/rod, iron or non-alloy steel, coiled width <14mm, C<.25%",721331
,,,,,,0.044847558,-0.029074087,-0.247715747,-0.169145331,-0.324700221,-0.213255525,-0.209652062,-0.266756851,,,,,0.439215764,0.350898538,0.150951826,0.261003023,0.326353528,0.254325897,0.301784994,0.446136969,0.352840911,"Hot rolled bar/rod, iron or non-alloy steel, coiled, C<.25%, nes",721339
0.543700638,0.399532307,,,,,,,,,,,,0.464671419,0.34866531,0.493935474,0.212282838,-0.018491252,0.148367073,-0.92077155,,,,,,,,"Bar/rod, iron or non-alloy steel, irregular coils, >0.6%C, nes",721350
,,,,,,,,,,,,-1.201964577,-1.241696942,-1.459534355,-1.236297018,,-1.306897108,-1.27700091,-1.155031851,,,,,,,,"Bar/rod, iron or non-alloy steel, forged",721410
-0.721438753,-0.785272302,-0.953180323,-0.942398752,-1.115235337,-1.242515522,-1.200501432,-1.386719295,-1.388589007,-1.386071177,-1.273594942,-1.12546758,-1.053611538,-1.149522786,-1.214297266,-1.293929174,-1.464317197,-1.345305825,-1.203662801,-1.146031687,-1.261205775,-1.204188532,-1.323712644,-1.281853118,-1.394926402,-1.367047632,-1.371857996,"Bar/rod, iron or non-alloy steel, indented or twisted, nes",721420
,,,,,,,,,,,-0.578010289,-0.131466702,-0.070590798,-0.449999835,,,-0.41879932,-0.175283601,0.038797181,0.284198828,,,,,,,"Bar/rod, iron or non-alloy steel, of free cutting steel, nes",721430
0.15419594,0.173721178,0.148355348,0.208181894,0.005211744,-0.066226363,-0.081022417,0.143756968,0.134999724,-0.208078371,-0.363425971,-0.461581276,-0.196593671,-0.166385631,-0.133233395,-0.127863103,-0.505836995,-0.552428333,-0.524037975,-0.438363855,-0.290189799,-0.227095752,-0.273587202,-0.199493208,-0.258453554,-0.308426076,-0.58214388,"Bar/rod, iron or non-alloy steel, hot formed <0.25%C, nes",721440
0.248519338,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bar/rod, iron or non-alloy steel, hot formed 0.25-0.6%C, nes",721450
,,,,,,,,,,0.88298441,0.820702227,0.632164382,0.362218216,0.425504282,0.282763053,0.334470788,0.510535078,0.587554138,0.171257343,0.333577742,0.438538582,0.820769802,1.202778478,0.96938269,0.526486012,0.383007247,"Bar/rod, cold formed/finished free cutting steel",721510
,,,,,,,,,,,,0.470427531,0.354766249,0.342151397,0.441495303,0.176224324,0.085886767,0.15459347,,,,-0.05585861,0.037442849,0.047169916,0.155398537,0.01231439,"Bar/rod, iron or non-alloy steel, cold formed/finished, <0.25%C",721520
,,,,,,,,0.321856669,0.236708563,0.208054456,0.347978012,0.030490999,-0.059408479,,,,,0.360057722,0.356542559,-0.116572545,-0.042010067,-0.136337076,,,,,"Bar/rod, iron or non-alloy steel, cold formed/finished, >0.6%C",721540
,,,,,,,,,,-0.681547537,-0.453112962,-0.521260111,-0.602660075,-0.621072814,-0.687250131,-0.868096657,-0.858179729,-0.704560565,-0.839429317,-0.878575252,-0.650905043,-0.661133715,-0.770935826,-0.935029409,-1.276962499,-1.385096363,"Bar/rod, iron or non-alloy steel, nes",721590
,,,,,,,,,,,,,-0.782669502,-0.748094687,,,-0.879535795,-0.777050277,-0.710304397,-0.395550266,-0.626077186,,,,,,"Sections, U/I/H, iron or non-alloy steel, nfw than hot formed <80mm",721610
,,,,,,,,,-1.00294534,-0.961194724,-0.934808252,-1.178090715,-1.053740991,-0.923245599,-0.702036172,-0.707249418,-0.653647791,-0.848389571,-0.760334755,-0.826654314,-0.900329449,-0.824267342,-0.79935937,-0.840579881,-1.052310013,-1.036541828,"Sections, L, iron or non-alloy steel, nfw hot-roll/drawn/extruded < 80m",721621
-0.446077204,-0.221777646,-0.240827214,-0.017023796,0.121050551,-0.03251763,0.031973437,-0.105734004,-0.19183222,-0.542950423,-0.498813797,-0.55147777,-0.492939915,-0.615273777,-0.565979771,-0.43948267,-0.663085416,-0.643271628,-0.430883375,0.069846487,-0.106028609,-0.145609449,-0.141096962,-0.43099418,-0.581296612,-0.604291223,-0.238509561,"Sections, U, iron or non-alloy steel, nfw hot-roll/drawn/extruded > 80m",721631
0.271977822,0.245705434,0.233036292,0.090400917,0.134055095,0.017774184,-0.007003008,0.080845893,-0.158387918,-0.198989644,-0.202590757,0.094465345,-0.022542465,-0.051271281,0.256327469,-0.043639556,-0.166354384,-0.137581449,-0.262508651,-0.334094142,-0.427229918,-0.385444899,-0.217073769,-0.274178921,-0.46036876,-0.314160267,-0.339255102,"Sections, I, iron or non-alloy steel, nfw hot-roll/drawn/extruded > 80m",721632
0.482089899,0.46516666,0.490600682,0.523828713,0.65198864,0.515392158,0.511547275,0.277697108,0.17658528,0.295214521,0.367440761,0.370015176,0.533808767,0.413883193,0.288085537,0.85021845,1.100217297,0.878379313,0.790142669,0.666655231,0.477725557,0.664876892,0.41208687,0.683031405,0.857321095,0.618411189,0.436231436,"Sections, H, iron or non-alloy steel, nfw hot-roll/drawn/extruded > 80m",721633
,,,,,,,,,0.107267132,-0.067562005,-0.271574581,-0.167867998,-0.084416084,0.093800923,0.143495398,0.632856861,0.34135064,0.73903045,0.757651718,0.60535238,0.58843617,0.573917638,0.139033212,0.119754278,0.062906887,0.469748501,"Sections,L/T,iron or non-alloy steel, nfw hot-roll/drawn/extruded > 80m",721640
-0.223739181,-0.335814026,-0.21595363,-0.125884467,-0.280810072,-0.394789673,-0.384290614,-0.461718569,-0.622857374,-0.730732524,-0.646357408,-0.722100546,-0.686075228,-0.803775248,-0.799948419,-0.763419856,-0.67177544,-0.844287529,-0.77596935,-0.741794767,-0.775468802,-0.785059039,-0.686873081,-0.941878497,-0.901542577,-0.988434575,-1.29789306,"Sections, nes, iron or non-alloy steel, nfw hot-roll/drawn/extruded",721650
,,,,,,,,,-0.001516213,0.069146506,-0.126102914,-0.107906829,-0.246624611,-0.416468729,-0.167079941,-0.093592893,-0.083371897,-0.042891754,-0.161359537,-0.314489027,-0.300530391,-0.307008371,-0.319466489,-0.460324933,-0.330940972,-0.466684549,"Sections, nes, iron or non-alloy steel, nfw than cold formed/finished",721660
,-0.009391257,-0.057838509,-0.106435258,-0.006038141,-0.203100642,0.11303526,0.112044454,0.189057697,0.197412419,0.212707574,-0.058196891,-0.207720819,-0.213230953,-0.368028566,-0.366839082,-0.612694027,-0.669235708,-0.513105599,-0.61626573,-0.621665266,-0.594767623,-0.60330133,-0.566025526,-0.342260485,-0.418903036,-0.466366606,"Angles/shapes/sections, iron or non-alloy steel, nes",721690
-0.343063207,-0.123602892,-0.040744434,0.079273768,-0.10995257,0.048609772,0.025756721,0.075578053,0.191589951,0.101923537,-0.066368263,-0.216533956,-0.167287362,-0.196583755,-0.185794806,-0.253888725,0.04130149,-0.044618942,0.074795556,0.27651544,0.348554579,0.343794638,0.286020092,0.302085413,0.393804702,0.297681454,-0.343557661,"Wire, iron or non-alloy steel, not plated or coated, <0.25%C",721711
-0.328211754,-0.515542417,-0.706492749,-0.522010752,-0.650655143,-0.751765815,-0.796502161,-0.788371363,-0.671167348,-0.673237525,-0.568208232,-0.733014925,-0.732998701,-0.728989535,-0.60503359,-0.471548475,-0.720175821,-0.696534442,-0.787990106,-0.801660155,-0.883808368,-0.956030269,-0.927151552,-1.00297002,-0.965832183,-0.868187914,-0.831246277,"Wire, iron or non-alloy steel, plated or coated with zinc <0.25%C",721712
,,,,,,,-0.397879875,-0.347295373,-0.127972815,-0.051978212,0.148217216,0.170241733,-0.039385525,0.138064904,0.156713517,0.086033758,0.322251059,0.122683888,0.07516014,0.341548397,0.213939058,0.628174785,,,,,"Wire, iron or non-alloy steel, of base metal plated/coated nes, <0.25%C",721713
,,,,,,,,,,,,,,,,,,,,,,,,,-0.700161717,-0.842323592,"Wire, iron or non-alloy steel, <0.25% carbon, nes",721719
,,,,,,,,,,,,,,,,,,,,,,,0.755727845,0.775078613,0.759902269,0.652284308,"Wire, iron or non-alloy steel, of base metal plated/coated nes, >0.6%C",721733
,,,,,,,,,,,,,-0.622429082,-0.576018744,-0.616496253,-0.766662874,-0.847027499,-0.882886386,-0.859948338,,,,,,,,"Wire, iron or non-alloy steel, more than 0.6% carbon, nes",721739
0.553156054,0.625811947,0.68566095,0.639924621,0.922985123,0.274115963,0.410270133,0.214512193,0.394026688,0.398826318,0.825059191,0.67495863,1.16276755,1.194758396,1.354935566,1.597732569,1.585361501,1.521486895,1.084259397,1.079839068,1.088947716,1.355715611,1.041614211,0.994852598,0.985949891,0.938982208,0.945057514,"Semi-finished products, stainless steel",721890
,,,,,,,,,,,0.254091766,0.235334266,0.326332597,,,,,,,,,,,,,,"Hot rolled stainless steel coil, w >600mm, t >10mm",721911
0.869713287,1.243121409,1.039478303,0.954834363,0.971339835,1.020109582,1.105408917,1.212800717,1.068751583,1.172242995,1.269973882,1.216193715,1.262095298,1.27319136,1.250020466,1.499385398,1.357535953,1.123767508,1.018750397,1.042810333,0.972480486,0.928684012,0.568829987,0.565183528,0.57467444,0.553176919,0.558174074,"Hot rolled stainless steel coil, w >600mm, t 4.75-10m",721912
0.582960563,1.083051709,1.042743682,1.061797046,0.757786081,0.841808119,0.861614658,1.07959311,1.092567548,0.988510915,1.077481331,1.057677334,1.043415761,1.225750993,1.190900673,1.536822284,1.406939898,1.382000744,1.411009809,1.413788623,1.336272775,1.314090355,1.002498223,1.007953829,0.799239118,0.553176919,0.837226866,"Hot rolled stainless steel coil, w >600mm, t 3-4.75mm",721913
1.063760467,1.226706367,1.287326506,1.288581526,1.287061312,1.331287877,1.11281313,0.96649901,0.839013018,0.943355899,0.709132767,0.887616501,1.023874861,1.069397265,0.874690325,1.266959108,1.045455542,0.742219718,0.909224939,0.895994159,1.290478734,1.180841296,0.972611414,0.801946744,0.832411144,0.843466621,1.068890384,"Hot rolled stainless steel coil, w >600mm, t <3mm",721914
1.013465227,0.997716166,1.017361795,1.009764805,1.134667581,0.737901073,,0.528255268,0.531548717,0.978461027,1.08726409,1.154928313,1.405601504,1.48928463,1.346524037,1.491169683,1.374851347,1.321757047,1.189055167,1.108704578,1.082416816,1.039645902,1.14394379,1.265584417,1.268953942,1.203231409,1.180671651,"Hot rolled stainless steel flat, w >600mm, t >10mm",721921
1.291366597,1.307567647,1.331152198,1.328079275,1.33852475,1.287566506,,1.31476593,1.094860423,0.926642485,0.963778703,1.04218654,1.301548274,1.352882846,1.338163834,1.251641947,1.447454867,1.516002915,1.343875348,1.290347632,1.129223116,1.107467401,0.970125714,1.091615163,1.107750423,0.88268304,0.854912354,"Hot rolled stainless steel flat, w >600mm, t 4.75-10m",721922
,,,,,,,,,,,,,1.040799309,,,,,,,,,,,,,,"Hot rolled stainless steel flat, w >600mm, t 3-4.75mm",721923
,,,,,,,,,,,,0.84610793,1.02104041,1.005319405,1.013360406,1.163906753,0.630233931,0.636249784,0.640102319,0.593938138,0.745386259,0.618069763,0.966256375,0.804567318,0.671841284,0.485342769,"Cold rolled stainless steel, w >600mm, t >4.75mm",721931
1.331769365,0.98335571,0.858747809,0.888072575,0.910449375,1.197087694,1.149477403,1.20488974,1.108846849,1.133557016,1.378633887,1.206841614,1.062328071,1.094112291,0.925790315,1.225953801,1.238291287,1.203642562,1.311341528,1.182295362,1.13636623,0.823503772,0.849226221,0.831030368,0.644516649,0.556047848,0.626648809,"Cold rolled stainless steel, w >600mm, t 3.0-4.75mm",721932
0.966605606,0.92444964,0.852238173,0.874012674,0.735651247,0.796087102,1.106020319,0.984563725,1.097744443,1.235185677,1.278249469,1.133665152,1.16617447,1.176638208,1.255235993,1.536761674,1.460635826,1.414505882,1.437885745,1.433037621,1.229393476,1.158283971,1.162855664,1.290314039,1.052891281,1.03182354,0.836884309,"Cold rolled stainless steel, w >600mm, t 1.0-3.0 mm",721933
0.843904538,0.830144868,0.946679215,0.664129706,0.709012903,0.671833152,0.684880205,0.841283957,0.884491747,0.86492665,0.991418672,1.048960351,1.028236568,1.16976362,1.047220307,0.88227553,0.837032354,0.8064782,0.804545711,0.984774613,0.80117834,0.828951432,0.957784183,0.759704751,0.748983256,0.731228672,0.681774414,"Cold rolled stainless steel, w >600mm, t 0.5-1.0 mm",721934
,,,,,,,,,1.087305616,0.787221894,0.676181808,0.722529407,0.582030524,0.748000378,0.697541943,1.048342393,0.976508164,0.79661249,0.809573553,0.752806095,0.584321084,0.625320285,0.679018105,0.71230937,0.686611851,0.696187916,"Cold rolled stainless steel, w >600mm, t /0.5 mm",721935
1.091194481,1.0841151,1.162740359,,,1.106719899,,0.688882325,0.512039719,0.467438791,0.793640212,0.909184782,0.856284403,0.949459542,0.85909717,0.857436621,0.776267599,0.839789553,0.848639079,0.641123658,0.647886384,1.004798608,0.676263716,1.010195127,0.926949099,1.003087762,1.268939579,"Rolled stainless steel sheet, width > 600mm, nes",721990
2.006104369,2.002843602,1.741869141,1.559626156,1.483025956,1.302889076,1.391351211,1.321087875,1.311977503,1.478111439,1.496319564,1.333881392,1.408424447,1.659447239,1.672735724,1.703133266,1.602493537,1.554346559,1.361471379,1.017274519,1.204791274,1.389339723,1.407786321,1.226756005,1.232519875,1.183608402,1.195401253,"Stainless steel sheet, w <600mm, cold rolled/reduced",722020
,,,,,,,,,,,,0.600336839,0.695898838,0.685503407,0.803742091,0.887136812,0.932793492,0.744430217,0.791259831,0.842979481,0.897035936,,0.911292898,1.250329476,1.433901979,1.442212808,"Rolled stainless steel sheet, width < 600mm, nes",722090
0.633799493,0.71791748,0.800109919,0.81649407,0.362345589,0.418149165,0.60855776,0.662176243,1.158610629,1.262306903,1.160175733,1.010854559,0.86646015,0.913702342,1.228523603,1.120504645,1.146541857,1.116266174,1.192917524,1.071812923,1.076714156,1.120132875,1.484103846,1.498073786,1.505934302,1.476690385,1.466759035,"Bar or rod, stainless steel, hot rolled, coiled",722100
0.717631156,0.648002974,0.75572093,0.621524396,,0.525919858,0.679063055,0.730969714,0.742009441,0.9728066,1.070608087,1.031262534,0.696529349,0.800681816,0.632474093,0.879981887,0.867394851,0.854356209,0.984174372,1.025542564,0.793611466,0.928477698,0.887966545,1.054326216,1.06972963,1.059431171,0.774216735,Stainless steel bar nfw than hot rolled/drawn/extrude,722210
0.555126025,0.345306852,0.529884889,0.324681293,0.397458294,0.404078803,0.581546149,0.709226786,1.154618565,1.111889303,0.98749984,1.039363053,1.081408833,1.230348204,1.354558215,1.490185933,1.494659295,1.19290982,1.189188903,1.056947385,1.044452296,1.001688588,1.308055043,1.298103722,1.293049954,1.280973309,1.2541328,Stainless steel bar nfw than cold formed/cold finishe,722220
,,,,,,,,,,,-0.022519912,-0.120516002,0.478512697,0.411056918,0.182223801,-0.01916505,-0.147907364,0.02207433,-0.097891348,0.030649902,-0.197564024,-0.118068892,0.323092265,0.309766303,0.211654951,0.206476587,Stainless steel bar or rod nes,722230
,,,,,,,,,,,0.910492438,0.933179094,0.718477467,0.720862542,0.708713562,0.908784134,0.965516723,1.043300901,0.984658921,0.971923804,0.98216656,1.224322242,0.66009983,0.905241244,0.783586628,0.910865175,"Angles, shapes and sections, stainless steel",722240
0.661685544,0.743277932,0.821014605,0.831649215,0.514438779,0.325704879,0.343819067,0.888731123,0.96349416,1.089377555,0.316941946,0.397310795,0.483215302,0.799557105,0.771245728,0.852244757,0.975727174,1.199493528,1.259773563,1.275689682,1.310261666,1.415344513,1.312810891,0.999011846,1.023493505,1.197586721,1.211994211,Wire of stainless steel,722300
,,,,,,,,,,0.902644948,0.948280208,1.023913627,0.765263287,0.904260052,0.817044623,0.85073039,0.717230702,1.065436602,1.114406073,0.991423467,0.979885358,0.50928709,0.795867544,0.37444661,0.216288313,0.415708945,"Ingots, primary forms of alloy steel, except stainles",722410
0.384652976,0.354802067,0.380758264,0.36933486,0.123474775,0.022711858,0.124908221,0.27487802,0.435680682,0.439268893,0.588090493,0.528550277,0.693032575,0.624339635,0.554210786,0.715450895,0.765945213,0.708154585,0.642472456,0.734544872,0.559077923,0.687356019,0.872217026,0.796323957,0.597671569,0.395010558,0.018981188,Semi-finished products of alloy steel except stainles,722490
1.055497497,0.766931477,0.839972653,0.671883094,0.742350297,0.384270197,0.269839104,0.721451176,1.109203696,1.219097119,1.082115336,1.098010021,1.384601466,1.246188671,1.458727356,1.325146231,1.209742617,1.192987813,1.264413146,1.208112418,1.363145226,1.406561714,1.206554876,1.148113407,1.364865404,1.362295945,1.306027211,"Flat rolled silicon-electrical steel, width >600mm",722510
1.218926676,,,,0.907642775,1.46579568,1.364907725,1.406871366,1.617085924,1.841771125,1.069615022,0.93248557,1.254206248,0.970701904,1.035872312,1.018624017,1.321972974,1.520772044,1.604288254,1.590762631,1.773181486,1.190993824,0.934762502,1.223989712,1.586918074,1.686390424,1.114244976,"Hot rolled alloy-steel, coils width >600mm, nes",722530
0.98409633,1.082215283,1.114940314,0.993176575,0.92641948,1.006297,0.732938728,1.084697002,1.175917469,1.221534823,1.356832104,1.467777297,1.47045656,1.195392292,1.230462923,1.411014098,1.42707,1.495332538,1.514329337,1.567384204,1.21521029,1.186413445,0.860402777,0.813169974,0.770725433,1.458936488,1.386463213,"Hot rolled alloy-steel, not in coil width >600mm, nes",722540
0.37603626,,,,,1.570441728,1.234590154,0.938909114,0.934732395,0.891265173,1.168651059,0.92414801,1.068255527,1.064297679,1.055266644,1.475915164,1.449848503,1.426847663,1.168102773,1.244100609,1.058466205,1.068339084,1.181770807,1.150414715,1.455204842,1.44102287,1.129266452,"Cold rolled alloy-steel, width >600mm, nes",722550
1.714887737,1.647510686,1.349715252,1.092600739,1.06340829,1.303529983,1.814117244,1.638819901,1.473648548,0.776412577,0.615628279,0.541242395,1.095848345,1.226072049,0.993807879,0.911865838,1.243346552,1.3088948,1.325441358,1.390807632,1.374291276,1.357797115,1.312475406,1.305395844,1.198993994,1.169624613,1.128916503,"Flat rolled alloy-steel, width >600mm, nes",722590
0.827728198,0.863768172,0.659919141,0.618290534,0.878491502,1.296769538,1.324402459,1.335898907,1.329506851,1.393927204,1.26248995,1.29688673,1.295167185,1.072209662,1.493158816,1.508903652,1.158431236,1.003223855,1.157872734,1.379030011,1.233985988,0.938167289,0.845336966,0.780153675,1.070031564,0.930814369,1.100119905,"Flat rolled silicon-electrical steel, <600mm wide",722610
,,,,,,,,,,,1.6384654,1.587266739,1.148865432,1.178770822,1.095199757,1.333910474,1.278634954,1.452346681,1.756987713,1.987344192,1.957558904,1.933596616,1.847364273,1.845005612,1.809212387,1.766057379,"Hot rolled alloy-steel nes nfw, <600mm wide",722691
,,,,,,,,,1.860060039,1.853323755,1.869761721,1.975640379,2.016465566,2.042583796,2.22099401,2.212129582,2.150083231,2.177647546,2.0759975,1.828136087,1.638110512,1.918544761,1.927890601,1.926742522,1.850374002,1.721677175,"Cold rolled alloy-steel nes nfw, <600mm wide",722692
,,,,,,,,,,,,,,,,,,,,,,1.252883475,1.013372938,1.031451342,0.960478288,1.12989476,"Flat rolled alloy-steel, <600mm wide, nes",722699
1.013427449,1.038722077,1.073093467,0.962489985,1.230217135,1.242002549,1.043876347,1.062506018,1.071541372,0.788629134,0.979281912,0.772825454,0.912604647,0.722927194,0.593967193,0.354936378,0.560744853,0.37892024,0.618175636,0.930491907,0.884808151,0.626800688,0.529657197,0.277742056,0.084801521,0.239469652,-0.01446002,"Bar/rod, alloy steel nes, irregularly wound coils",722790
,,,,,,,,,,,0.514056583,0.266531044,0.584322066,0.535544249,0.88974227,0.733900283,0.902653321,0.772406362,1.283517128,1.318953728,1.302081119,1.126766558,0.61357107,0.58598662,0.558971314,0.694152496,Bar/rod of high speed steel not in coils,722810
,,,-0.352625318,0.535172053,,,,,,,,,0.168599635,,,,,,,,,,,,,,Bar/rod of silico-manganese steel not in coils,722820
0.516946091,0.681337512,0.717006884,0.650021778,0.54721319,0.464619817,0.520829739,0.551968677,0.579811242,0.500839904,0.547826165,0.414571,0.428714126,0.430069142,0.364068205,0.332759808,0.449207159,0.346244656,0.379457465,0.392431263,0.57369746,0.824733059,0.533507629,0.418706789,0.255267462,0.066811681,0.179769552,"Bar/rod, alloy steel nes,nfw hot rolled/drawn/extrude",722830
,,,,,,,,,,0.72362608,0.689079127,0.758876954,0.665059337,0.705150878,1.047777408,1.274857992,1.218085805,0.953029303,0.972267756,1.070934721,1.25409872,1.279147189,1.224770187,0.966177383,0.950920611,0.807516437,"Bar/rod nes, alloy steel nes, nfw forged",722840
0.541886608,0.594391638,0.618465415,0.6669583,0.733008295,0.516182554,0.721506129,0.615128245,0.397973741,0.697048018,0.869035682,0.900192908,1.044559179,1.140976547,1.17965729,1.388252194,1.021176267,0.961603941,1.064269362,1.30949496,1.25878851,1.088082327,1.091656352,1.093302005,1.094190376,1.081302675,1.008483161,"Bar/rod nes, alloy steel nes, nfw cold formed/finishe",722850
,,,,,,,,,,,,,-0.283005255,-0.700054513,-0.667215982,,-0.162803594,0.047019671,0.173233287,,,,,,,,"Bar/rod, alloy steel nes",722860
,,,,,,,,,,,,0.430934153,-0.317452598,-0.200953272,-0.057988381,-0.214265943,-0.119525853,-0.138572238,-0.005371961,-0.062922166,-0.123726319,-0.328695185,0.079978728,0.189822563,0.267947529,0.204493305,"Angles, shapes and sections, alloy steel, nes",722870
,,,,,,,,,,,,,,0.325184768,0.473322131,0.407616867,0.467445478,0.401374417,0.045069282,-0.121345929,0.031212667,0.07814507,0.314567392,0.344208498,0.244030037,0.138865235,Wire of silico-manganese steel,722920
0.88935013,0.845498623,0.821425941,0.222126036,0.3539556,0.474172294,0.483243975,,0.548547799,0.950974504,1.030698319,1.114739164,1.112959403,0.889040501,0.776483303,0.763422825,1.15573054,0.937516178,1.104469452,1.189222129,1.160942016,1.048609362,1.071197395,1.098777841,1.208832207,0.774991789,0.587610447,Wire of alloy steel nes,722990
